FID,osm_id,code,fclass,name,lon,lat
31256,4361897890,2902,bench, ,-117.8267318,34.0580334
31257,4361897918,2902,bench, ,-117.8263414,34.0581708
31258,4361897945,2902,bench, ,-117.8263498,34.0581381
31259,4361897950,2902,bench, ,-117.8266472,34.0580727
31260,4362011392,2253,swimming_pool, ,-118.6065607,34.1740923
31261,4362032730,2902,bench, ,-117.8202366,34.0585335
31262,4362032768,2906,waste_basket, ,-117.820472,34.0583099
31263,4362032787,2906,waste_basket, ,-117.820299,34.0583638
31264,4362033518,2907,camera_surveillance, ,-117.821355,34.0573528
31265,4362033534,2030,recycling, ,-117.8202971,34.0583722
31266,4362111090,2129,veterinary,Lido Animal Hospital,-117.9301197,33.6143027
31267,4362112990,2305,bar,BrewCo,-117.9298299,33.6144588
31268,4362123290,2302,fast_food,Chipotle,-117.9306115,33.6152937
31269,4362123291,2529,beauty_shop,Kat Beauty Salon,-117.929716,33.6147328
31270,4362124790,2303,cafe,Porrovita,-117.9300829,33.6147312
31271,4362126862,2030,recycling, ,-117.8229042,34.0579717
31272,4362126877,2906,waste_basket, ,-117.8229022,34.0579647
31273,4362126879,2906,waste_basket, ,-117.8229686,34.057982
31274,4362127499,2593,vending_any,Poly Post,-117.8229047,34.0584035
31275,4362127509,2593,vending_any,Poly Post,-117.8228298,34.0581797
31276,4362180823,2903,drinking_water,Joe Klass water stop,-118.2818567,34.1254136
31277,4362180824,2903,drinking_water, ,-118.2945173,34.118141
31278,4362180826,2903,drinking_water, ,-118.3162683,34.1211487
31279,4362181451,2903,drinking_water, ,-118.2968881,34.1246299
31280,4362181759,2903,drinking_water, ,-118.283583,34.1330989
31281,4362249274,2721,attraction,B-52,-117.8834603,34.9928778
31282,4362555639,2721,attraction,Condor Express Whale Watching,-119.6915176,34.4082985
31283,4362555827,2511,convenience,Boat Launch Mini Mart,-119.692591,34.4078423
31284,4363367370,2205,playground, ,-117.8082517,33.7235668
31285,4363555594,2301,restaurant, ,-118.4031274,34.0671877
31286,4364180774,2529,beauty_shop,Solasalons,-117.8719106,33.9115246
31287,4364180776,2301,restaurant,Barbeques Galore,-117.8719039,33.9112364
31288,4364180781,2544,furniture_shop,Pier 1 Imports,-117.8702162,33.9113186
31289,4364180782,2521,gift_shop,Hallmark,-117.8702271,33.9115391
31290,4364189501,2204,park,Pioneer Park,-117.6500083,34.9998149
31291,4364189502,2301,restaurant,20 Mule Cafe,-117.6503974,34.9997977
31292,4364189503,2007,library,Kern County Library - Boron Branch,-117.6507435,34.9998122
31293,4364192192,2082,school,Maohr Hatorah Synagouge & Preschool,-118.4661401,34.0360898
31294,4364193647,2722,museum,Colonel Vernon P. Saxon Aerospace Museum,-117.6512266,34.9992578
31295,4364199394,2518,beverages,Crain's Market,-117.6567591,35.0004267
31296,4364199395,2511,convenience,Family Dollar,-117.656315,35.0001576
31297,4364218557,2301,restaurant,Barrel,-117.647716,34.9996536
31298,4364218558,2501,supermarket,Boron Food Mart,-117.6490823,34.9998474
31299,4364218559,2601,bank,AltaOne Boron Member Service Center,-117.6486815,34.9998391
31300,4364222356,2568,laundry,Laundromat,-117.6492662,35.0017804
31301,4364229578,2722,museum,Rio Tinto Borax Mine Visitor Center,-117.6873692,35.0298836
31302,4364233516,2205,playground, ,-117.6825625,34.0793946
31303,4364277733,2301,restaurant,Andy's Pizza,-117.6990219,35.0010999
31304,4364315023,2007,library,Michelle Obama Library,-118.1847271,33.8616288
31305,4364317092,2602,atm,AltaOne ATM,-117.6488371,34.9998306
31306,4364642691,2401,hotel, ,-119.7180359,34.4341705
31307,4365226043,2120,doctors,L.A. Vein Center,-118.4490409,34.1601361
31308,4365234908,2110,hospital, ,-118.2284682,34.2047985
31309,4365545523,2544,furniture_shop,Daniel's Home Center,-118.0451726,33.8719526
31310,4365554523,2602,atm, ,-117.6794919,35.6449677
31311,4365610692,2301,restaurant,Delicatessen,-117.6920642,33.4603086
31312,4365619891,2901,toilet, ,-117.6923542,33.4597285
31313,4365620690,2301,restaurant,Harbor Grill,-117.695201,33.4612938
31314,4365623390,2301,restaurant,Harpoon Henry's,-117.6944747,33.4606587
31315,4365623391,2903,drinking_water, ,-117.6937506,33.460418
31316,4365623392,2301,restaurant,Jon's Fish Market,-117.6919867,33.4602969
31317,4365623393,2512,clothes,Golden Galleon,-117.6922761,33.4599809
31318,4365624289,2901,toilet, ,-116.4182349,34.1209256
31319,4365624389,2301,restaurant,Beach Harbor,-117.6955023,33.461614
31320,4365624390,2512,clothes,Top Brass,-117.6923211,33.4598173
31321,4365624391,2903,drinking_water, ,-117.695169,33.4607288
31322,4365624489,2301,restaurant,Gemmell's,-117.6954593,33.4617464
31323,4365624491,2901,toilet, ,-117.6953648,33.4612764
31324,4365624589,2518,beverages,Super Stop,-117.6954334,33.4618594
31325,4365625590,2303,cafe,Starbucks,-117.3668581,33.6862035
31326,4365629128,2302,fast_food,Burger King,-117.5408098,34.991095
31327,4365631076,2402,motel,Boron Motel,-117.6526354,34.9999315
31328,4365631422,2301,restaurant,Roadhouse Restaurant,-117.5410794,34.9917636
31329,4365635476,2513,florist,Boron Flowers & Gifts,-117.652177,34.9999312
31330,4365635477,2251,sports_centre,Bo's Fitness Center,-117.6494234,34.9992408
31331,4365640338,2301,restaurant,Domingo's Mexican & Seafood Restaurant,-117.648301,34.999828
31332,4365645718,2543,doityourself, ,-117.6467206,34.9995742
31333,4365700091,2903,drinking_water, ,-117.3668881,33.6859064
31334,4365700191,2601,bank,US Bank,-117.3668099,33.6859694
31335,4365757889,2302,fast_food,Del Taco,-117.3673938,33.6854892
31336,4365758090,2901,toilet, ,-117.3669373,33.6858632
31337,4365758389,2302,fast_food,Pizza Hut,-117.3656537,33.6850464
31338,4365758390,2602,atm,US Bank,-117.3667606,33.6860317
31339,4365758391,2101,pharmacy,Sav-on,-117.3672559,33.6858464
31340,4366620389,2303,cafe,Venice Grind LLC,-118.4317933,34.004337
31341,4366766130,2205,playground, ,-117.8149408,33.7312485
31342,4367197867,2904,fountain, ,-118.1420161,34.1476881
31343,4367205671,2001,police,LA County Sheriff's Department,-118.1439749,34.1492472
31344,4367351191,2906,waste_basket, ,-116.0671505,33.9917298
31345,4367361990,2906,waste_basket, ,-116.0507982,34.001163
31346,4367365275,2302,fast_food,Panda Express,-118.0448129,34.556535
31347,4367365960,2302,fast_food,McDonald's,-118.0461803,34.5587919
31348,4367365976,2529,beauty_shop,Sunny Nail Spa,-118.0464894,34.5589011
31349,4368540947,2602,atm, ,-118.0289646,33.7821153
31350,4368699003,2602,atm,Bank of America ATM,-120.6592743,35.3069341
31351,4368702564,2601,bank, ,-120.6588264,35.3001062
31352,4368709172,2901,toilet, ,-117.1955299,34.0587089
31353,4368709173,2907,camera_surveillance, ,-117.1956468,34.0587636
31354,4368926827,2723,monument, ,-116.0915427,32.6195719
31355,4369108668,2301,restaurant,Jerry's Deli,-118.4092436,34.1447386
31356,4369116397,2302,fast_food,McDonalds,-117.6606152,33.6219226
31357,4369176593,2012,community_centre,Canyon Crest Club House,-117.6319407,33.6387855
31358,4369176594,2302,fast_food,Baja Fresh Mexican,-117.6797259,33.6134773
31359,4369176793,2502,bakery,French's Pastry Bakery,-117.6787091,33.6135436
31360,4369193592,2120,doctors,Saddleback Family Urgent Care,-117.678263,33.6145861
31361,4369193593,2301,restaurant,Aloha Hawaiian BBQ,-117.6781048,33.6139835
31362,4369990631,2742,viewpoint, ,-116.4786785,33.355289
31363,4370055203,2004,post_box, ,-118.1914792,33.7522736
31364,4370073176,2903,drinking_water, ,-118.1899609,33.750899
31365,4370073177,2901,toilet, ,-118.1899782,33.7509403
31366,4370094895,2907,camera_surveillance, ,-117.1945604,34.0588059
31367,4370094896,2907,camera_surveillance, ,-117.1921915,34.0574097
31368,4370340290,2301,restaurant,Mission Ranch Market Restaurant,-117.6774325,33.6264717
31369,4370340291,2301,restaurant,All Star Pizza,-117.6642433,33.6292806
31370,4370447889,2301,restaurant,Baskin Robins Ice Cream,-117.664475,33.6290076
31371,4370492391,2528,greengrocer,Mission Ranch Markets,-117.6773028,33.6264621
31372,4370554398,2302,fast_food,Jamba Juice,-117.82055,34.0541865
31373,4370634446,2725,artwork, ,-118.1156975,34.6950444
31374,4370634447,2725,artwork, ,-118.1148124,34.6947709
31375,4370634753,2301,restaurant,Menchies Frozen Yogurt,-118.5904435,34.1664428
31376,4371866795,2251,sports_centre,Inner Revolution Yoga,-117.1891865,34.0572689
31377,4371866796,2301,restaurant,Breakfast Shack,-117.1896763,34.056527
31378,4371866797,2301,restaurant,Saverino's,-117.1897661,34.0565444
31379,4372635434,2303,cafe,Office 5A & Cafe,-118.3836271,33.8993298
31380,4372982837,2724,memorial, ,-117.2361905,32.8786689
31381,4373126678,2732,ruins,"Abandoned, rusty car",-116.1336337,34.0368619
31382,4374505498,2422,camp_site,Musch Hike-In Camp,-118.5838491,34.1029801
31383,4374702592,2301,restaurant,Big O Pizza To Go,-117.6560611,33.6070017
31384,4374732792,2742,viewpoint,Clinton APT,-118.289804,34.0816516
31385,4374752494,2301,restaurant,Donut Storr,-117.6652376,33.6294213
31386,4374769391,2301,restaurant,Taco Mesa,-117.6641403,33.6289852
31387,4374770091,2301,restaurant,donuts,-117.6351351,33.6272535
31388,4374821291,2012,community_centre,Batting Cages,-117.6397172,33.6412231
31389,4374831889,2301,restaurant,Little Chopsticks,-117.6639496,33.6291313
31390,4374907789,2742,viewpoint, ,-118.4219509,34.0702571
31391,4375012692,2725,artwork,lily home,-117.7893346,33.6665459
31392,4375087400,2205,playground, ,-117.7706305,34.033954
31393,4375087824,2205,playground, ,-117.7712429,34.0338816
31394,4375087876,2205,playground, ,-117.7716234,34.0351037
31395,4375782256,2902,bench, ,-117.8220581,34.0572473
31396,4375782257,2902,bench, ,-117.8221545,34.0572401
31397,4375782258,2902,bench, ,-117.8220799,34.0573463
31398,4375782259,2902,bench, ,-117.8220319,34.0571928
31399,4375782260,2902,bench, ,-117.8221232,34.0571749
31400,4375782261,2902,bench, ,-117.8221403,34.057328
31401,4375782262,2902,bench, ,-117.822071,34.0571902
31402,4375782263,2902,bench, ,-117.822089,34.0571063
31403,4375782264,2902,bench, ,-117.8221071,34.0573165
31404,4375783276,2906,waste_basket, ,-117.8222242,34.0572991
31405,4375783301,2902,bench, ,-117.8222521,34.0573096
31406,4375783327,2902,bench, ,-117.8222303,34.0572784
31407,4375823763,2030,recycling, ,-117.8220593,34.0572823
31408,4375823768,2906,waste_basket, ,-117.8220818,34.0572742
31409,4375826070,2030,recycling, ,-117.8220562,34.0576192
31410,4375826073,2906,waste_basket, ,-117.8220711,34.0577746
31411,4375888496,2205,playground, ,-117.6215814,33.4215291
31412,4375888506,2906,waste_basket, ,-117.6221775,33.4223109
31413,4375888514,2906,waste_basket, ,-117.6289206,33.4284385
31414,4375888515,2903,drinking_water, ,-117.6311957,33.430415
31415,4375944344,2906,waste_basket, ,-117.6342139,33.4335072
31416,4375944357,2205,playground, ,-117.6317536,33.4339716
31417,4375944362,2902,bench, ,-117.6320688,33.4339918
31418,4375944373,2902,bench, ,-117.6318515,33.4340847
31419,4375944890,2902,bench, ,-117.6325315,33.4342201
31420,4375944905,2902,bench, ,-117.6327943,33.4343231
31421,4375944913,2902,bench, ,-117.6346357,33.4346123
31422,4375944913,2742,viewpoint, ,-117.6346357,33.4346123
31423,4375944914,2902,bench, ,-117.6346015,33.4346212
31424,4375944920,2906,waste_basket, ,-117.6349643,33.4348842
31425,4375944921,2902,bench, ,-117.6349844,33.4349049
31426,4375944922,2902,bench, ,-117.63504,33.4349234
31427,4375944970,2902,bench, ,-117.6355953,33.4354377
31428,4375944971,2902,bench, ,-117.6356147,33.435455
31429,4375944975,2906,waste_basket, ,-117.6355818,33.4354931
31430,4375944978,2902,bench, ,-117.6355436,33.4355104
31431,4375944979,2902,bench, ,-117.6354625,33.4355154
31432,4375944981,2902,bench, ,-117.6354772,33.4355294
31433,4375945109,2902,bench, ,-117.6357211,33.436708
31434,4375945111,2902,bench, ,-117.635702,33.436713
31435,4375945113,2906,waste_basket, ,-117.6357208,33.4367365
31436,4375945115,2906,waste_basket, ,-117.6358127,33.4367801
31437,4375945133,2903,drinking_water, ,-117.6356434,33.4369455
31438,4375945142,2902,bench, ,-117.6359002,33.4369936
31439,4375945143,2902,bench, ,-117.635803,33.4369947
31440,4375945145,2906,waste_basket, ,-117.6359029,33.4370149
31441,4375945163,2906,waste_basket, ,-117.6339251,33.4372245
31442,4375945165,2902,bench, ,-117.6339399,33.4372373
31443,4375945166,2902,bench, ,-117.6339446,33.4372709
31444,4375945197,2906,waste_basket, ,-117.6322803,33.4396586
31445,4375945198,2902,bench, ,-117.6322843,33.4396961
31446,4375945199,2902,bench, ,-117.6322642,33.4397039
31447,4375945201,2902,bench, ,-117.6320898,33.4401605
31448,4375945205,2906,waste_basket, ,-117.6319309,33.4403233
31449,4377742394,2513,florist, ,-118.1643657,34.6898131
31450,4377829250,2906,waste_basket, ,-117.6348575,33.4341654
31451,4377829251,2902,bench, ,-117.6348817,33.4341693
31452,4377829254,2902,bench, ,-117.631229,33.4344991
31453,4377829255,2906,waste_basket, ,-117.6312035,33.4345019
31454,4377829269,2902,bench, ,-117.6320726,33.4355388
31455,4377829270,2906,waste_basket, ,-117.6320732,33.4355572
31456,4377829272,2906,waste_basket, ,-117.6362528,33.4356456
31457,4377829273,2902,bench, ,-117.6362669,33.4356664
31458,4377829276,2902,bench, ,-117.6364359,33.4360726
31459,4377829277,2906,waste_basket, ,-117.6364231,33.4360844
31460,4377829279,2902,bench, ,-117.6374246,33.4362889
31461,4377829280,2906,waste_basket, ,-117.637444,33.436299
31462,4377829283,2902,bench, ,-117.6374199,33.4365631
31463,4377829284,2902,bench, ,-117.6373844,33.4365681
31464,4377831090,2902,bench, ,-117.6367792,33.4366383
31465,4377831092,2906,waste_basket, ,-117.6367725,33.4366562
31466,4377831114,2906,waste_basket, ,-117.6314034,33.4370619
31467,4377831116,2902,bench, ,-117.6313906,33.4370698
31468,4377831129,2902,bench, ,-117.6375845,33.4371392
31469,4377831137,2906,waste_basket, ,-117.6376636,33.4371951
31470,4377831138,2902,bench, ,-117.6316682,33.4371973
31471,4377831140,2902,bench, ,-117.6301347,33.4372052
31472,4377831142,2906,waste_basket, ,-117.630134,33.4372153
31473,4377831148,2902,bench, ,-117.6376482,33.4372617
31474,4377831150,2902,bench, ,-117.6376113,33.4372701
31475,4377831151,2906,waste_basket, ,-117.6362035,33.437281
31476,4377831152,2902,bench, ,-117.6362867,33.437281
31477,4377831167,2902,bench, ,-117.6303285,33.4373518
31478,4377831173,2906,waste_basket, ,-117.6302125,33.4373775
31479,4377831183,2902,bench, ,-117.6362411,33.4374231
31480,4377831188,2902,bench, ,-117.6362344,33.4374567
31481,4377831198,2902,bench, ,-117.6361888,33.4375418
31482,4377831199,2902,bench, ,-117.6299429,33.4375572
31483,4377831200,2902,bench, ,-117.6361713,33.4375686
31484,4377831202,2906,waste_basket, ,-117.6361579,33.4375899
31485,4377831233,2205,playground, ,-117.6347276,33.4393833
31486,4377831251,2903,drinking_water, ,-117.634674,33.4396675
31487,4377831261,2902,bench, ,-117.6347357,33.4398914
31488,4377831263,2902,bench, ,-117.6347625,33.439916
31489,4378037889,2303,cafe,Congress Café & Market Place,-117.1973678,32.7528066
31490,4378781759,2101,pharmacy,CVS,-118.1206893,33.7747327
31491,4378804438,2601,bank,US Bank,-118.1194965,33.7734307
31492,4379237190,2501,supermarket,Trader Joe's,-118.3919059,33.8639002
31493,4379237191,2522,sports_shop, ,-118.3916296,33.8470496
31494,4380167681,2901,toilet, ,-118.2816718,34.1633558
31495,4380630392,2721,attraction, ,-117.5819808,33.6532611
31496,4380714389,2721,attraction, ,-117.6645122,33.5446109
31497,4380750511,2303,cafe,Yoga-urt,-118.2795323,34.172703
31498,4381072093,2901,toilet, ,-120.2306761,34.4838641
31499,4381231120,2301,restaurant,Pizza Trenders for Pizza and Pasta Lovers,-116.9768078,33.9319246
31500,4381514512,2205,playground, ,-117.6652821,33.4915093
31501,4381514532,2902,bench, ,-117.6395313,33.5085567
31502,4381514533,2903,drinking_water, ,-117.6391752,33.508711
31503,4381514538,2902,bench, ,-117.6387467,33.5089347
31504,4381514561,2906,waste_basket, ,-117.6378924,33.5097918
31505,4381514563,2902,bench, ,-117.6378884,33.5098667
31506,4381514571,2902,bench, ,-117.6374941,33.5104671
31507,4381518591,2301,restaurant,Pizza Hut,-117.6443045,33.6533221
31508,4381537690,2301,restaurant,Cicero's Pizzarea,-117.6586608,33.6218468
31509,4381563690,2301,restaurant,Claim Jumper,-117.6452931,33.6525541
31510,4381611489,2301,restaurant,Rubinos Pizza,-117.6450506,33.6506404
31511,4381611589,2302,fast_food,Taco Bell,-117.6457011,33.6518032
31512,4381614490,2101,pharmacy,CVS,-117.6458203,33.6507782
31513,4381666990,2129,veterinary,Aliso Animal Hospital,-117.6644307,33.6293414
31514,4381675489,2082,school,Melinda Heights Elementary School,-117.6144207,33.6572974
31515,4381675689,2422,camp_site,Oso Lake Scout Camp,-117.6224062,33.6644333
31516,4381781714,2252,pitch, ,-118.2811713,34.1635662
31517,4381829590,2401,hotel,days inn,-118.1233569,33.9360903
31518,4382052176,2601,bank,Schools First FCU,-118.1058982,33.8112827
31519,4382052177,2525,mobile_phone_shop,T Mobile,-118.1058848,33.8110933
31520,4382495105,2501,supermarket,Sprout's Farmers Market,-117.6560617,33.4569228
31521,4382495106,2512,clothes,Stein Mart,-117.6558726,33.45717
31522,4382495135,2602,atm, ,-117.6572486,33.4564293
31523,4382524807,2101,pharmacy, ,-118.47357,34.0522939
31524,4382524808,2501,supermarket,Vicente Foods,-118.473766,34.0525172
31525,4382789301,2302,fast_food,Perry's at the Beach,-118.391491,33.8112171
31526,4382825344,2422,camp_site,Irvine Cabins,-116.5685114,33.3486349
31527,4382828142,2204,park,Castle Rock,-116.562397,33.3524796
31528,4382850851,2422,camp_site,Grace Cabins,-116.5664282,33.3584735
31529,4382850852,2422,camp_site,Anza,-116.5669506,33.3582465
31530,4382850853,2422,camp_site,Coulter Flat,-116.5653683,33.3594099
31531,4382850856,2422,camp_site,Valley's End,-116.5646412,33.3602847
31532,4382850857,2422,camp_site,Split Pine,-116.566905,33.3594975
31533,4382850858,2422,camp_site,Oak Glen,-116.566535,33.3607935
31534,4382850859,2422,camp_site,Green Bar,-116.567376,33.3606278
31535,4382850860,2422,camp_site,Manzanita Flat,-116.5666291,33.35693
31536,4382850861,2422,camp_site,Hidden Creek,-116.5667728,33.3562249
31537,4382850862,2422,camp_site,Big Pine,-116.5664744,33.3552356
